id,positive_taxable_borrowing
38731,0
38732,0
38733,0
38734,0
38735,0
38741,0
38742,0
38743,0
38744,0
38745,0
38751,0
38752,0
38753,0
38754,0
38755,0
38761,0
38762,0
38763,0
38764,0
38765,0
38771,9922.373770352446
38772,0
38773,0
38774,9336.790613370371
38775,0
38781,0
38782,0
38783,0
38784,0
38785,0
38791,0
38792,0
38793,0
38794,0
38795,0
38801,0
38802,0
38803,0
38804,0
38805,0
38811,0
38812,0
38813,0
38814,0
38815,0
38821,0
38822,0
38823,0
38824,0
38825,0
38831,0
38832,0
38833,0
38834,20671.612021567595
38835,0
38841,0
38842,0
38843,0
38844,0
38845,0
38851,1102.4859744836049
38852,0
38853,0
38854,0
38855,0
38861,0
38862,0
38863,0
38864,81308.34061816588
38865,0
38871,0
38872,0
38873,0
38874,0
38875,0
38881,0
38882,0
38883,0
38884,0
38885,0
38891,0
38892,0
38893,0
38894,0
38895,0
38901,0
38902,0
38903,0
38904,0
38905,0
38911,0
38912,0
38913,0
38914,0
38915,0
38921,55124.298724180255
38922,9646.752276731544
38923,0
38924,0
38925,0
38931,0
38932,0
38933,0
38934,0
38935,0
38941,0
38942,0
38943,0
38944,0
38945,0
38951,0
38952,0
38953,0
38954,0
38955,0
38961,0
38962,0
38963,0
38964,0
38965,0
38971,0
38972,0
38973,0
38974,0
38975,0
38981,0
38982,0
38983,0
38984,0
38985,0
38991,0
38992,0
38993,0
38994,0
38995,0
39001,0
39002,79653.89153189544
39003,79653.89153189544
39004,29546.94817813173
39005,0
39011,0
39012,0
39013,0
39014,530571.375220235
39015,0
39021,0
39022,0
39023,0
39024,0
39025,0
39031,0
39032,0
39033,0
39034,10904.466622693479
39035,0
39041,0
39042,0
39043,0
39044,0
39045,0
39051,0
39052,0
39053,0
39054,0
39055,0
39061,0
39062,0
39063,0
39064,0
39065,0
39071,0
39072,0
39073,0
39074,0
39075,0
39081,0
39082,0
39083,0
39084,0
39085,0
39091,12540.777959751007
39092,19293.504553463088
39093,0
39094,0
39095,0
39101,0
39102,0
39103,0
39104,0
39105,0
39111,0
39112,0
39113,0
39114,0
39115,0
39121,0
39122,9646.752276731544
39123,0
39124,0
39125,0
39131,0
39132,0
39133,0
39134,0
39135,0
39141,0
39142,0
39143,0
39144,0
39145,0
39151,0
39152,0
39153,0
39154,109022.83769369371
39155,0
39161,0
39162,0
39163,0
39164,0
39165,0
39171,0
39172,0
39173,0
39174,0
39175,0
39181,0
39182,0
39183,0
39184,0
39185,0
39191,0
39192,0
39193,0
39194,0
39195,0
39201,0
39202,0
39203,0
39204,0
39205,8268.644808627037
39211,0
39212,0
39213,0
39214,144355.85717305428
39215,0
39221,0
39222,0
39223,0
39224,0
39225,0
39231,0
39232,0
39233,110248.59744836051
39234,0
39235,0
39241,0
39242,0
39243,4134.322404313519
39244,0
39245,0
39251,0
39252,0
39253,0
39254,0
39255,0
39261,0
39262,0
39263,0
39264,0
39265,0
39271,0
39272,0
39273,0
39274,0
39275,37909.207069108015
39291,0
39292,0
39293,0
39294,0
39295,0
39301,0
39302,0
39303,0
39304,0
39305,0
39311,0
39312,0
39313,0
39314,0
39315,0
39321,0
39322,0
39323,0
39324,0
39325,0
39331,0
39332,0
39333,0
39334,0
39335,0
39341,0
39342,0
39343,0
39344,0
39345,0
39351,0
39352,0
39353,0
39354,0
39355,0
39361,0
39362,0
39363,0
39364,0
39365,0
39371,0
39372,0
39373,0
39374,0
39375,0
39381,0
39382,0
39383,0
39384,671.8836491821172
39385,0
39391,0
39392,0
39393,0
39394,0
39395,0
39401,0
39402,0
39403,0
39404,0
39405,0
39411,0
39412,0
39413,0
39414,0
39415,0
39421,0
39422,0
39423,0
39424,0
39425,0
39431,0
39432,0
39433,0
39434,0
39435,0
39441,0
39442,0
39443,0
39444,0
39445,0
39451,0
39452,0
39453,0
39454,0
39455,0
39461,117139.13478888304
39462,0
39463,0
39464,0
39465,117139.13478888304
39471,0
39472,0
39473,0
39474,826.8644808627038
39475,0
39481,0
39482,0
39483,0
39484,0
39485,0
39491,0
39492,0
39493,0
39494,0
39495,0
39501,0
39502,0
39503,0
39504,0
39505,0
39511,0
39512,0
39513,0
39514,0
39515,0
39521,0
39522,0
39523,0
39524,0
39525,0
39531,0
39532,0
39533,0
39534,0
39535,0
39541,0
39542,0
39543,0
39544,0
39545,0
39551,0
39552,0
39553,0
39554,0
39555,0
39561,0
39562,0
39563,0
39564,0
39565,0
39571,0
39572,0
39573,0
39574,0
39575,0
39581,5196.032245977097
39582,269255.28524220065
39583,0
39584,0
39585,0
39591,0
39592,0
39593,0
39594,0
39595,0
39601,0
39602,0
39603,0
39604,0
39605,0
39611,0
39612,0
39613,0
39614,0
39615,0
39621,0
39622,221.88340356957693
39623,0
39624,0
39625,0
39631,239790.6994501841
39632,11618.049043511182
39633,0
39634,0
39635,0
39641,0
39642,0
39643,0
39644,0
39645,1515.918214914957
39651,0
39652,0
39653,0
39654,0
39655,0
39661,0
39662,0
39663,0
39664,0
39665,0
39681,0
39682,0
39683,0
39684,0
39685,0
39691,0
39692,0
39693,0
39694,0
39695,0
39701,0
39702,0
39703,0
39704,0
39705,0
39711,0
39712,0
39713,0
39714,0
39715,0
39721,1033.5806010783797
39722,0
39723,0
39724,0
39725,0
39731,0
39732,0
39733,0
39734,0
39735,0
39741,0
39742,0
39743,0
39744,323855.25500455895
39745,0
39751,0
39752,0
39753,0
39754,0
39755,0
39761,0
39762,0
39763,0
39764,0
39765,8268.644808627037
39771,0
39772,0
39773,0
39774,0
39775,0
39781,0
39782,0
39783,0
39784,0
39785,0
39791,0
39792,0
39793,0
39794,0
39795,0
39801,0
39802,37208.90163882167
39803,0
39804,0
39805,0
39811,0
39812,0
39813,0
39814,0
39815,0
39821,0
39822,0
39823,0
39824,0
39825,0
39831,0
39832,0
39833,0
39834,0
39835,0
39841,0
39842,0
39843,0
39844,0
39845,0
39851,0
39852,0
39853,0
39854,0
39855,0
39861,0
39862,248059.34425881115
39863,0
39864,0
39865,27562.149362090127
39871,0
39872,0
39873,0
39874,0
39875,0
39881,0
39882,0
39883,0
39884,0
39885,0
39891,0
39892,0
39893,0
39894,0
39895,0
39901,0
39902,540.317592403477
39903,0
39904,1282.220532366751
39905,0
39911,2756.2149362090126
39912,0
39913,0
39914,0
39915,0
39921,0
39922,0
39923,12373.532781931483
39924,0
39925,0
39931,0
39932,0
39933,0
39934,0
39935,0
39941,0
39942,0
39943,0
39944,0
39945,0
39951,0
39952,0
39953,0
39954,0
39955,0
39961,0
39962,0
39963,4685.565391555322
39964,0
39965,0
39971,0
39972,0
39973,0
39974,0
39975,13092.02094699281
39981,0
39982,0
39983,0
39984,131176.74810272205
39985,0
39991,0
39992,0
39993,0
39994,0
39995,0
40001,32289.66106507878
40002,0
40003,0
40004,0
40005,0
40011,0
40012,0
40013,0
40014,0
40015,0
40021,0
40022,0
40023,0
40024,0
40025,0
40031,0
40032,0
40033,0
40034,0
40035,0
40041,0
40042,0
40043,0
40044,0
40045,0
40051,0
40052,0
40053,0
40054,0
40055,0
40061,0
40062,0
40063,0
40064,0
40065,6201.4836064702795
40071,0
40072,0
40073,0
40074,0
40075,0
40081,0
40082,0
40083,0
40084,0
40085,0
40091,0
40092,0
40093,0
40094,0
40095,0
40101,0
40102,0
40103,0
40104,0
40105,0
40111,1791.5397085358582
40112,0
40113,0
40114,0
40115,0
40121,0
40122,0
40123,0
40124,0
40125,0
40131,0
40132,3031.836429829914
40133,0
40134,0
40135,0
40141,0
40142,0
40143,0
40144,0
40145,0
40151,0
40152,0
40153,0
40154,0
40155,0
40161,0
40162,0
40163,0
40164,0
40165,268730.95628037874
40171,0
40172,0
40173,0
40174,0
40175,0
40181,0
40182,0
40183,0
40184,0
40185,0
40191,0
40192,0
40193,0
40194,0
40195,0
40201,19293.504553463088
40202,20622.554636322784
40203,0
40204,16537.289617254075
40205,13781.074681045064
40211,0
40212,0
40213,0
40214,0
40215,0
40221,0
40222,0
40223,0
40224,0
40225,0
40231,11024.85974483605
40232,0
40233,10887.0489980256
40234,0
40235,0
40241,79653.89153189544
40242,121231.3758547935
40243,121231.3758547935
40244,0
40245,121231.3758547935
40251,0
40252,0
40253,0
40254,0
40255,0
40261,0
40262,0
40263,0
40264,0
40265,0
40271,0
40272,0
40273,3169.6471766403647
40274,0
40275,0
40281,0
40282,0
40283,0
40284,0
40285,0
40291,0
40292,0
40293,0
40294,0
40295,0
40301,0
40302,0
40303,0
40304,0
40305,0
40311,0
40312,9336.790613370371
40313,0
40314,0
40315,0
40321,0
40322,551242.9872418025
40323,0
40324,0
40325,551242.9872418025
40331,0
40332,0
40333,0
40334,0
40335,0
40341,0
40342,9646.752276731544
40343,0
40344,0
40345,0
40351,1378107.4681045064
40352,0
40353,275621.49362090125
40354,16537289.617254077
40355,275621.49362090125
40361,0
40362,0
40363,0
40364,0
40365,0
40371,0
40372,0
40373,0
40374,0
40375,0
40381,0
40382,0
40383,0
40384,0
40385,0
40391,0
40392,234278.26957776607
40393,0
40394,0
40395,234278.26957776607
40401,0
40402,0
40403,0
40404,0
40405,0
40411,821196.7775546932
40412,0
40413,8830885.20164575
40414,0
40415,817704.7021533315
40421,0
40422,0
40423,0
40424,0
40425,0
40431,0
40432,0
40433,0
40434,0
40435,0
40441,2315.220546415571
40442,7993.023315006138
40443,7993.023315006138
40444,0
40445,0
40451,0
40452,0
40453,0
40454,0
40455,0
40461,0
40462,0
40463,0
40464,0
40465,0
40471,0
40472,0
40473,0
40474,0
40475,0
40481,0
40482,0
40483,0
40484,0
40485,11024.85974483605
40491,0
40492,0
40493,0
40494,0
40495,0
40501,0
40502,0
40503,0
40504,0
40505,0
40511,0
40512,0
40513,0
40514,0
40515,0
40521,10090.519081114484
40522,0
40523,0
40524,401.46043481141965
40525,31.27971139643918
40531,0
40532,0
40533,0
40534,0
40535,0
40541,0
40542,0
40543,0
40544,0
40545,9646.752276731544
40551,0
40552,0
40553,0
40554,0
40555,0
40561,0
40562,11300.481238456952
40563,7579.591074574785
40564,0
40565,7579.591074574785
40571,0
40572,0
40573,0
40574,0
40575,0
40581,0
40582,0
40583,0
40584,0
40585,0
40591,137810.74681045063
40592,0
40593,381209.63948134077
40594,0
40595,381209.63948134077
40601,0
40602,0
40603,0
40604,0
40605,0
40611,0
40612,37909.207069108015
40613,0
40614,0
40615,0
40621,0
40622,0
40623,0
40624,0
40625,0
40631,0
40632,0
40633,0
40634,0
40635,0
40641,0
40642,0
40643,0
40644,0
40645,0
40651,0
40652,0
40653,0
40654,0
40655,0
40661,0
40662,0
40663,0
40664,0
40665,0
40671,0
40672,0
40673,0
40674,0
40675,0
40681,0
40682,0
40683,0
40684,0
40685,0
40691,0
40692,0
40693,0
40694,0
40695,0
40701,0
40702,0
40703,0
40704,0
40705,0
40711,0
40712,0
40713,0
40714,0
40715,0
40721,0
40722,0
40723,0
40724,0
40725,0
40731,0
40732,0
40733,0
40734,0
40735,0
40741,0
40742,0
40743,0
40744,0
40745,0
40751,0
40752,0
40753,0
40754,0
40755,0
40761,0
40762,0
40763,0
40764,0
40765,0
40771,0
40772,0
40773,0
40774,0
40775,0
40781,0
40782,0
40783,0
40784,0
40785,0
40791,0
40792,0
40793,0
40794,0
40795,0
40801,0
40802,0
40803,0
40804,0
40805,0
40811,0
40812,0
40813,0
40814,0
40815,0
40821,0
40822,0
40823,0
40824,0
40825,0
40831,0
40832,0
40833,0
40834,0
40835,0
40841,0
40842,0
40843,0
40844,0
40845,0
40851,0
40852,0
40853,0
40854,0
40855,37208.90163882167
40861,0
40862,0
40863,0
40864,0
40865,0
40871,0
40872,0
40873,0
40874,0
40875,0
40881,0
40882,0
40883,0
40884,0
40885,13781.074681045064
40891,0
40892,0
40893,0
40894,551.9135882546676
40895,0
40901,0
40902,0
40903,0
40904,0
40905,0
40911,0
40912,0
40913,0
40914,0
40915,0
40921,10335.806010783797
40922,0
40923,0
40924,0
40925,0
40931,0
40932,0
40933,0
40934,0
40935,0
40941,0
40942,2230.0857526014693
40943,0
40944,2230.0857526014693
40945,0
40951,655254.9957941986
40952,0
40953,0
40954,0
40955,655254.9957941986
40961,0
40962,0
40963,0
40964,0
40965,0
40971,0
40972,0
40973,0
40974,0
40975,0
40981,0
40982,0
40983,0
40984,0
40985,0
40991,0
40992,0
40993,0
40994,0
40995,0
41001,0
41002,0
41003,0
41004,0
41005,0
41011,0
41012,0
41013,0
41014,34452.68670261266
41015,0
41021,0
41022,0
41023,0
41024,0
41025,0
41031,0
41032,0
41033,0
41034,0
41035,0
41041,1243.1996578199635
41042,55548.03751340085
41043,0
41044,0
41045,0
41051,218534.89948003812
41052,0
41053,0
41054,0
41055,17226.34335130633
41061,0
41062,0
41063,0
41064,0
41065,13781.074681045064
41071,0
41072,0
41073,0
41074,0
41075,0
41081,0
41082,0
41083,2756.2149362090126
41084,0
41085,3445.268670261266
41091,0
41092,0
41093,0
41094,0
41095,0
41101,0
41102,0
41103,0
41104,0
41105,0
41111,0
41112,0
41113,0
41114,0
41115,0
41121,0
41122,0
41123,0
41124,0
41125,0
41131,0
41132,0
41133,0
41134,0
41135,0
41141,0
41142,0
41143,0
41144,0
41145,0
41151,0
41152,0
41153,0
41154,0
41155,0
41161,0
41162,0
41163,0
41164,0
41165,0
41171,0
41172,0
41173,0
41174,0
41175,0
41181,0
41182,0
41183,0
41184,0
41185,0
41191,0
41192,0
41193,0
41194,0
41195,0
41201,0
41202,0
41203,0
41204,0
41205,0
41211,0
41212,0
41213,0
41214,0
41215,0
41221,0
41222,0
41223,0
41224,0
41225,0
41231,0
41232,0
41233,0
41234,0
41235,0
41241,0
41242,0
41243,0
41244,0
41245,0
41251,0
41252,0
41253,0
41254,0
41255,0
41261,0
41262,0
41263,0
41264,0
41265,0
41271,0
41272,0
41273,0
41274,0
41275,0
41281,0
41282,0
41283,0
41284,0
41285,0
41291,0
41292,0
41293,0
41294,0
41295,0
41301,0
41302,0
41303,0
41304,1902.4364299264496
41305,0
41311,0
41312,0
41313,0
41314,0
41315,0
41321,0
41322,3940.3206980861455
41323,871.4661952256795
41324,0
41325,0
41331,0
41332,0
41333,0
41334,0
41335,0
41341,0
41342,0
41343,0
41344,0
41345,0
41351,0
41352,0
41353,0
41354,0
41355,0
41361,0
41362,0
41363,0
41364,0
41365,0
41371,132530.23685230024
41372,0
41373,0
41374,0
41375,0
41381,0
41382,0
41383,0
41384,0
41385,0
41391,0
41392,0
41393,0
41394,0
41395,0
41401,0
41402,0
41403,0
41404,0
41405,0
41411,0
41412,0
41413,0
41414,0
41415,0
41421,0
41422,0
41423,0
41424,0
41425,0
41431,0
41432,0
41433,0
41434,0
41435,0
41441,0
41442,0
41443,0
41444,0
41445,0
41451,0
41452,0
41453,0
41454,0
41455,0
41461,0
41462,0
41463,0
41464,0
41465,137.8107468104506
41471,1653.7289617254075
41472,0
41473,0
41474,1653.7289617254075
41475,1653.7289617254075
41481,0
41482,48233.76138365772
41483,0
41484,0
41485,0
41491,0
41492,0
41493,0
41494,0
41495,0
41501,0
41502,0
41503,0
41504,0
41505,0
41511,0
41512,0
41513,0
41514,0
41515,0
41521,4823.376138365772
41522,0
41523,0
41524,1378.1074681045063
41525,0
41531,0
41532,0
41533,0
41534,0
41535,0
41541,0
41542,0
41543,0
41544,0
41545,0
41551,2756.2149362090126
41552,0
41553,0
41554,1378.1074681045063
41555,0
41561,0
41562,0
41563,0
41564,0
41565,0
41571,0
41572,0
41573,0
41574,0
41575,0
41581,0
41582,0
41583,0
41584,0
41585,0
41591,0
41592,0
41593,0
41594,0
41595,0
41601,0
41602,0
41603,0
41604,0
41605,0
41611,0
41612,0
41613,13324.255896627626
41614,0
41615,0
41621,5909.38963562635
41622,10739.51680551365
41623,10739.51680551365
41624,0
41625,10739.51680551365
41631,0
41632,0
41633,0
41634,0
41635,0
41641,0
41642,6085.591155930803
41643,0
41644,0
41645,0
41651,0
41652,0
41653,0
41654,0
41655,0
41661,0
41662,0
41663,0
41664,0
41665,0
41671,0
41672,0
41673,0
41674,0
41675,0
41681,0
41682,0
41683,0
41684,0
41685,0
41691,0
41692,0
41693,0
41694,0
41695,0
41701,0
41702,0
41703,0
41704,0
41705,0
41711,19293.504553463088
41712,0
41713,0
41714,0
41715,0
41721,0
41722,0
41723,0
41724,0
41725,0
41731,0
41732,229506.65122829605
41733,0
41734,0
41735,0
41741,0
41742,0
41743,0
41744,0
41745,0
41751,1791.5397085358582
41752,1653.7289617254075
41753,0
41754,0
41755,1653.7289617254075
41761,0
41762,0
41763,0
41764,0
41765,0
41771,0
41772,0
41773,0
41774,0
41775,0
41781,0
41782,0
41783,0
41784,0
41785,0
41791,0
41792,0
41793,0
41794,0
41795,0
41801,0
41802,0
41803,0
41804,96222.23583764613
41805,0
41811,0
41812,0
41813,1159756.196007959
41814,0
41815,0
41821,0
41822,0
41823,0
41824,0
41825,0
41831,0
41832,0
41833,0
41834,0
41835,0
41841,0
41842,0
41843,0
41844,0
41845,0
41851,0
41852,0
41853,0
41854,0
41855,0
41861,0
41862,0
41863,0
41864,0
41865,0
41871,0
41872,0
41873,0
41874,0
41875,34452.68670261266
41881,0
41882,0
41883,0
41884,0
41885,0
41891,392760.6284097843
41892,0
41893,234278.26957776607
41894,0
41895,0
41901,9922.373770352446
41902,9922.373770352446
41903,0
41904,0
41905,0
41911,6890.537340522532
41912,0
41913,0
41914,0
41915,0
41921,0
41922,0
41923,0
41924,0
41925,13781.074681045064
41931,0
41932,0
41933,0
41934,0
41935,0
41941,0
41942,0
41943,0
41944,0
41945,0
41951,735.8832840628618
41952,735.8832840628618
41953,878.5997693977934
41954,735.8832840628618
41955,0
41961,0
41962,0
41963,0
41964,0
41965,0
41971,0
41972,0
41973,0
41974,0
41975,0
41981,0
41982,826.8644808627038
41983,0
41984,0
41985,0
41991,0
41992,0
41993,0
41994,0
41995,0
42001,0
42002,0
42003,0
42004,0
42005,0
42011,0
42012,0
42013,0
42014,0
42015,0
42021,0
42022,0
42023,0
42024,0
42025,0
42031,0
42032,0
42033,0
42034,0
42035,0
42051,0
42052,0
42053,0
42054,0
42055,0
42061,0
42062,0
42063,0
42064,0
42065,0
42071,0
42072,0
42073,0
42074,0
42075,2756.2149362090126
42081,0
42082,192935.0455346309
42083,0
42084,0
42085,0
42091,0
42092,0
42093,0
42094,0
42095,0
42101,0
42102,0
42103,0
42104,0
42105,0
42111,0
42112,0
42113,0
42114,0
42115,0
42121,0
42122,0
42123,0
42124,0
42125,0
42131,109131.52930532464
42132,289625.5768772065
42133,0
42134,0
42135,0
42141,0
42142,0
42143,0
42144,0
42145,0
42151,0
42152,0
42153,34452.68670261266
42154,0
42155,0
42161,0
42162,0
42163,0
42164,0
42165,0
42171,0
42172,0
42173,0
42174,0
42175,229506.65122829605
42181,0
42182,0
42183,0
42184,0
42185,0
42191,0
42192,138651.4733780419
42193,0
42194,0
42195,0
42201,0
42202,0
42203,0
42204,0
42205,0
42211,0
42212,0
42213,0
42214,4134.322404313519
42215,0
42221,0
42222,0
42223,0
42224,0
42225,0
42231,0
42232,0
42233,413.4322404313519
42234,0
42235,0
42241,0
42242,0
42243,0
42244,0
42245,0
42251,68905.37340522531
42252,46855.653915553215
42253,0
42254,0
42255,0
42261,0
42262,0
42263,0
42264,0
42265,0
42271,0
42272,0
42273,0
42274,0
42275,0
42281,107575.86977848758
42282,107575.86977848758
42283,0
42284,0
42285,107575.86977848758
42291,0
42292,0
42293,0
42294,0
42295,0
42301,0
42302,0
42303,0
42304,0
42305,0
42311,0
42312,0
42313,0
42314,0
42315,0
42321,0
42322,0
42323,0
42324,0
42325,0
42331,0
42332,0
42333,0
42334,0
42335,0
42341,0
42342,0
42343,0
42344,1551419.5594723083
42345,0
42351,0
42352,0
42353,0
42354,0
42355,0
42361,0
42362,0
42363,0
42364,0
42365,0
42371,0
42372,0
42373,0
42374,0
42375,0
42381,56641.02705957035
42382,29546.94817813173
42383,29546.94817813173
42384,29546.94817813173
42385,0
42391,0
42392,0
42393,0
42394,0
42395,0
42401,0
42402,0
42403,179153.97085358584
42404,0
42405,0
42411,0
42412,0
42413,0
42414,0
42415,0
42421,0
42422,0
42423,0
42424,0
42425,0
42431,0
42432,0
42433,0
42434,4547754.644744871
42435,0
42441,0
42442,0
42443,0
42444,0
42445,0
42451,0
42452,0
42453,3445.268670261266
42454,0
42455,0
42461,0
42462,2618.4041893985623
42463,0
42464,0
42465,0
42471,254949.88159933366
42472,0
42473,179153.97085358584
42474,11300.481238456952
42475,0
42481,0
42482,0
42483,0
42484,0
42485,0
42491,0
42492,0
42493,0
42494,0
42495,0
42501,0
42502,0
42503,0
42504,0
42505,0
42511,0
42512,0
42513,0
42514,0
42515,0
42521,0
42522,5143.374312424968
42523,0
42524,0
42525,0
42531,0
42532,0
42533,0
42534,0
42535,0
42541,0
42542,0
42543,0
42544,0
42545,0
42551,0
42552,0
42553,0
42554,0
42555,0
42561,0
42562,0
42563,0
42564,0
42565,6904.3184152035765
42571,0
42572,0
42573,0
42574,0
42575,0
42581,0
42582,0
42583,0
42584,0
42585,0
42591,0
42592,0
42593,0
42594,0
42595,0
42601,0
42602,0
42603,0
42604,0
42605,0
42611,0
42612,0
42613,0
42614,0
42615,0
42621,6890.537340522532
42622,0
42623,0
42624,0
42625,0
42631,0
42632,0
42633,0
42634,0
42635,0
42641,17728.168920660122
42642,0
42643,17728.168920660122
42644,0
42645,0
42651,0
42652,0
42653,0
42654,0
42655,0
42661,109131.52930532464
42662,0
42663,392760.6284097843
42664,0
42665,0
42671,0
42672,0
42673,0
42674,0
42675,0
42681,0
42682,0
42683,0
42684,0
42685,0
42691,0
42692,0
42693,0
42694,0
42695,0
42701,0
42702,0
42703,0
42704,0
42705,0
42711,0
42712,0
42713,0
42714,0
42715,0
42721,0
42722,0
42723,0
42724,0
42725,0
42731,0
42732,1378.1074681045063
42733,1378.1074681045063
42734,0
42735,0
42741,0
42742,0
42743,0
42744,0
42745,0
42751,0
42752,0
42753,0
42754,0
42755,0
42761,0
42762,0
42763,0
42764,0
42765,0
42771,0
42772,0
42773,0
42774,0
42775,0
42781,0
42782,0
42783,0
42784,0
42785,385.8700910692618
42791,0
42792,0
42793,0
42794,0
42795,0
42801,0
42802,0
42803,0
42804,0
42805,0
42811,0
42812,0
42813,0
42814,0
42815,0
42821,0
42822,0
42823,0
42824,0
42825,0
42831,0
42832,0
42833,0
42834,0
42835,0
42841,0
42842,0
42843,0
42844,0
42845,0
42851,0
42852,0
42853,10904.466622693479
42854,0
42855,0
42861,0
42862,0
42863,0
42864,0
42865,0
42871,0
42872,0
42873,0
42874,0
42875,0
42881,4700.732674909223
42882,10656.929353777348
42883,0
42884,0
42885,10090.519081114484
42891,9371.130783110644
42892,9371.130783110644
42893,0
42894,0
42895,0
42901,0
42902,0
42903,4134.322404313519
42904,0
42905,0
42911,0
42912,0
42913,0
42914,0
42915,0
42921,0
42922,0
42923,0
42924,0
42925,0
42931,0
42932,0
42933,0
42934,0
42935,0
42941,0
42942,0
42943,0
42944,0
42945,0
42951,0
42952,0
42953,0
42954,0
42955,0
42961,0
42962,0
42963,0
42964,0
42965,0
42971,0
42972,0
42973,0
42974,0
42975,0
42981,0
42982,0
42983,0
42984,0
42985,0
42991,0
42992,0
42993,0
42994,735.8832840628618
42995,0
43001,0
43002,0
43003,0
43004,0
43005,0
43011,0
43012,0
43013,0
43014,0
43015,0
43021,0
43022,0
43023,0
43024,0
43025,0
43031,0
43032,0
43033,0
43034,0
43035,0
43041,0
43042,37909.207069108015
43043,0
43044,0
43045,0
43051,0
43052,0
43053,0
43054,0
43055,0
43061,0
43062,16537.289617254075
43063,0
43064,0
43065,0
43071,0
43072,0
43073,0
43074,0
43075,0
43081,0
43082,0
43083,0
43084,0
43085,0
43091,0
43092,2067.1612021567594
43093,0
43094,0
43095,0
43101,0
43102,0
43103,0
43104,0
43105,0
43111,0
43112,0
43113,0
43114,12402.967212940559
43115,12402.967212940559
43121,0
43122,0
43123,0
43124,0
43125,0
43131,0
43132,0
43133,0
43134,0
43135,0
43141,0
43142,0
43143,0
43144,0
43145,0
43151,0
43152,0
43153,0
43154,0
43155,0
43161,0
43162,0
43163,0
43164,0
43165,0
43171,0
43172,0
43173,0
43174,0
43175,0
43181,0
43182,0
43183,0
43184,0
43185,0
43191,0
43192,0
43193,96222.23583764613
43194,0
43195,0
43201,0
43202,0
43203,0
43204,0
43205,0
43211,0
43212,0
43213,0
43214,0
43215,0
43221,0
43222,0
43223,0
43224,0
43225,0
43231,0
43232,0
43233,0
43234,0
43235,0
43241,0
43242,0
43243,0
43244,0
43245,0
43251,0
43252,0
43253,0
43254,0
43255,0
43261,0
43262,0
43263,9922.373770352446
43264,0
43265,0
43271,0
43272,0
43273,0
43274,0
43275,0
43281,0
43282,0
43283,0
43284,0
43285,0
43291,0
43292,0
43293,0
43294,0
43295,0
43301,0
43302,123340.61839535332
43303,0
43304,0
43305,0
43311,0
43312,0
43313,0
43314,0
43315,0
43321,0
43322,0
43323,0
43324,0
43325,0
43331,0
43332,0
43333,0
43334,0
43335,0
43341,0
43342,0
43343,0
43344,0
43345,0
43351,0
43352,0
43353,0
43354,0
43355,0
43361,0
43362,0
43363,0
43364,0
43365,0
43371,0
43372,0
43373,0
43374,0
43375,0
43381,0
43382,0
43383,0
43384,0
43385,0
43391,0
43392,0
43393,0
43394,0
43395,0
43401,0
43402,0
43403,0
43404,0
43405,0
43411,0
43412,0
43413,0
43414,0
43415,0
43421,689053.7340522532
43422,0
43423,689053.7340522532
43424,0
43425,133743.3269780261
43431,0
43432,213606.65755619848
43433,0
43434,0
43435,0
43441,0
43442,0
43443,0
43444,0
43445,0
43451,0
43452,0
43453,0
43454,0
43455,0
43461,0
43462,0
43463,0
43464,0
43465,0
43471,0
43472,268730.95628037874
43473,0
43474,0
43475,0
43481,0
43482,0
43483,0
43484,0
43485,0
43491,0
43492,0
43493,0
43494,0
43495,0
43501,0
43502,0
43503,0
43504,0
43505,0
43511,0
43512,0
43513,0
43514,0
43515,0
43521,4700.732674909223
43522,0
43523,0
43524,0
43525,0
43531,0
43532,0
43533,0
43534,0
43535,0
43541,0
43542,0
43543,0
43544,0
43545,0
43551,0
43552,0
43553,0
43554,0
43555,0
43561,0
43562,0
43563,0
43564,0
43565,0
43571,0
43572,0
43573,655783.3753583962
43574,0
43575,0
43581,0
43582,0
43583,0
43584,0
43585,0
43591,0
43592,0
43593,0
43594,0
43595,0
43601,0
43602,0
43603,0
43604,0
43605,0
43611,0
43612,0
43613,0
43614,0
43615,0
43621,0
43622,0
43623,0
43624,0
43625,0
43631,0
43632,0
43633,0
43634,6270.3889798755035
43635,0
43641,0
43642,0
43643,0
43644,0
43645,0
43651,0
43652,0
43653,0
43654,0
43655,0
43661,0
43662,0
43663,0
43664,0
43665,0
43671,0
43672,0
43673,0
43674,0
43675,0
43681,0
43682,0
43683,0
43684,37317.50298854773
43685,10656.929353777348
43691,0
43692,0
43693,0
43694,0
43695,0
43701,0
43702,0
43703,0
43704,0
43705,0
43711,708347.2386057163
43712,11024.85974483605
43713,0
43714,11851.724225698754
43715,0
43721,0
43722,0
43723,0
43724,0
43725,0
43731,0
43732,0
43733,0
43734,0
43735,0
43741,0
43742,0
43743,0
43744,0
43745,0
43751,0
43752,0
43753,0
43754,0
43755,0
43761,0
43762,0
43763,0
43764,0
43765,34452.68670261266
43771,0
43772,0
43773,0
43774,0
43775,0
43781,0
43782,0
43783,0
43784,34452.68670261266
43785,0
43791,0
43792,0
43793,0
43794,0
43795,34452.68670261266
43801,0
43802,0
43803,0
43804,0
43805,0
43811,0
43812,0
43813,0
43814,0
43815,0
43821,0
43822,0
43823,0
43824,0
43825,0
43831,0
43832,0
43833,0
43834,0
